  Unnamed: 0_x,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights,Unnamed: 0_y,Lockheed Martin (Billion USD),General Dynamics (Billion USD),region
1577,Norway,2003,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,9,31.8,16.4,Europe
1578,Norway,2004,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,10,35.5,19.2,Europe
1579,Norway,2005,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,11,37.7,21.0,Europe
1580,Norway,2006,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,12,39.6,24.1,Europe
1581,Norway,2007,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,13,41.9,27.2,Europe
1582,Norway,2008,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,14,42.7,29.3,Europe
1583,Norway,2009,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,15,45.2,32.0,Europe
1584,Norway,2010,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,16,45.7,32.5,Europe
1585,Norway,2011,3,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,17,46.5,32.7,Europe
1586,Norway,2012,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,18,47.2,31.5,Europe
1587,Norway,2013,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,19,45.3,30.9,Europe
1588,Norway,2014,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,20,45.6,30.8,Europe
1589,Norway,2015,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,21,46.1,31.8,Europe
1590,Norway,2016,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,22,47.2,30.6,Europe
1591,Norway,2017,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,23,50.0,31.0,Europe
1592,Norway,2018,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,24,53.8,36.2,Europe
1593,Norway,2019,3,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,25,59.8,39.3,Europe
1594,Norway,2020,2,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,26,65.4,38.0,Europe
1595,Norway,2021,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,27,67.1,38.5,Europe
1596,Pakistan,1994,154,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,0,22.9,3.2,Asia-Pacific
1597,Pakistan,1995,666,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,1,22.8,3.1,Asia-Pacific
1598,Pakistan,1996,180,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,2,26.8,3.1,Asia-Pacific
1599,Pakistan,1997,206,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,3,28.0,3.6,Asia-Pacific
1600,Pakistan,1998,37,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,4,26.0,7.4,Asia-Pacific
1601,Pakistan,1999,39,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,5,25.0,8.9,Asia-Pacific
1602,Pakistan,2000,49,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,6,24.5,10.4,Asia-Pacific
1603,Pakistan,2001,53,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,7,24.0,12.0,Asia-Pacific
1604,Pakistan,2002,46,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,8,26.5,13.7,Asia-Pacific
1605,Pakistan,2003,29,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,9,31.8,16.4,Asia-Pacific
1606,Pakistan,2004,67,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,10,35.5,19.2,Asia-Pacific
1607,Pakistan,2005,77,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,11,37.7,21.0,Asia-Pacific
1608,Pakistan,2006,164,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,12,39.6,24.1,Asia-Pacific
1609,Pakistan,2007,260,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,13,41.9,27.2,Asia-Pacific
1610,Pakistan,2008,568,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,14,42.7,29.3,Asia-Pacific
1611,Pakistan,2009,667,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,15,45.2,32.0,Asia-Pacific
1612,Pakistan,2010,713,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,16,45.7,32.5,Asia-Pacific
1613,Pakistan,2011,1012,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,17,46.5,32.7,Asia-Pacific
1614,Pakistan,2012,1655,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,18,47.2,31.5,Asia-Pacific
1615,Pakistan,2013,2215,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,19,45.3,30.9,Asia-Pacific
1616,Pakistan,2014,2149,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,20,45.6,30.8,Asia-Pacific
1617,Pakistan,2015,1243,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,21,46.1,31.8,Asia-Pacific
1618,Pakistan,2016,864,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,22,47.2,30.6,Asia-Pacific
1619,Pakistan,2017,719,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,23,50.0,31.0,Asia-Pacific
1620,Pakistan,2018,480,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,24,53.8,36.2,Asia-Pacific
1621,Pakistan,2019,363,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,25,59.8,39.3,Asia-Pacific
1622,Pakistan,2020,294,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,26,65.4,38.0,Asia-Pacific
1623,Pakistan,2021,150,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,27,67.1,38.5,Asia-Pacific
1624,Papua New Guinea,1994,3,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,0,22.9,3.2,Asia-Pacific
1625,Papua New Guinea,1995,10,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,1,22.8,3.1,Asia-Pacific
1626,Papua New Guinea,1996,10,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,2,26.8,3.1,Asia-Pacific
1627,Papua New Guinea,1997,2,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,3,28.0,3.6,Asia-Pacific
1628,Papua New Guinea,1998,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,4,26.0,7.4,Asia-Pacific
1629,Papua New Guinea,1999,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,5,25.0,8.9,Asia-Pacific
1630,Papua New Guinea,2000,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,6,24.5,10.4,Asia-Pacific
1631,Papua New Guinea,2001,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,7,24.0,12.0,Asia-Pacific
1632,Papua New Guinea,2002,1,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,8,26.5,13.7,Asia-Pacific
1633,Papua New Guinea,2003,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,9,31.8,16.4,Asia-Pacific
1634,Papua New Guinea,2004,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,10,35.5,19.2,Asia-Pacific
1635,Papua New Guinea,2005,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,11,37.7,21.0,Asia-Pacific
1636,Papua New Guinea,2006,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,12,39.6,24.1,Asia-Pacific
1637,Papua New Guinea,2007,1,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,13,41.9,27.2,Asia-Pacific
1638,Papua New Guinea,2008,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,14,42.7,29.3,Asia-Pacific
1639,Papua New Guinea,2009,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,15,45.2,32.0,Asia-Pacific
1640,Papua New Guinea,2010,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,16,45.7,32.5,Asia-Pacific
1641,Papua New Guinea,2011,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,17,46.5,32.7,Asia-Pacific
1642,Papua New Guinea,2012,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,18,47.2,31.5,Asia-Pacific
1643,Papua New Guinea,2013,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,19,45.3,30.9,Asia-Pacific
1644,Papua New Guinea,2014,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,20,45.6,30.8,Asia-Pacific
1645,Papua New Guinea,2015,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,21,46.1,31.8,Asia-Pacific
1646,Papua New Guinea,2016,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,22,47.2,30.6,Asia-Pacific
1647,Papua New Guinea,2017,8,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,23,50.0,31.0,Asia-Pacific
1648,Papua New Guinea,2018,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,24,53.8,36.2,Asia-Pacific
1649,Papua New Guinea,2019,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,25,59.8,39.3,Asia-Pacific
1650,Papua New Guinea,2020,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,26,65.4,38.0,Asia-Pacific
1651,Papua New Guinea,2021,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,27,67.1,38.5,Asia-Pacific
1652,Peru,1994,91,682681000,0.041,Peru,36.3,48.2,81.4,44.9,0,22.9,3.2,Americas
1653,Peru,1995,44,682681000,0.041,Peru,36.3,48.2,81.4,44.9,1,22.8,3.1,Americas
1654,Peru,1996,42,682681000,0.041,Peru,36.3,48.2,81.4,44.9,2,26.8,3.1,Americas
1655,Peru,1997,58,682681000,0.041,Peru,36.3,48.2,81.4,44.9,3,28.0,3.6,Americas
1656,Peru,1998,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9,4,26.0,7.4,Americas
1657,Peru,1999,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9,5,25.0,8.9,Americas
1658,Peru,2000,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9,6,24.5,10.4,Americas
1659,Peru,2001,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9,7,24.0,12.0,Americas
1660,Peru,2002,2,682681000,0.041,Peru,36.3,48.2,81.4,44.9,8,26.5,13.7,Americas
